Anon Src IP,eventid,operation,url,Src Port,Dst Port,sensor,request,user_agent,Dst IP,query,VT Malicious,VT Engines,VT Labels,VT Tags,VT Reputation,Geo Location,ISP,Malicious_Flag
245.55.127.197,ipphoney.get-printer-attributes,Get-Printer-Attributes,/ipp,50690,631,8c50dc6a0fb8,POST,Mozilla/5.0 zgrab/0.x,172.23.0.2,"{""groups"": [{""attributes"": [{""attribute_name"": ""attributes-charset"", ""attribute_type"": ""charset"", ""attribute_value"": [""utf-8""]}, {""attribute_name"": ""attributes-natural-language"", ""attribute_type"": ""language"", ""attribute_value"": [""en-us""]}, {""attribute_name"": ""printer-uri"", ""attribute_type"": ""uri"", ""attribute_value"": [""ipp://3.15.22.167:631/ipp""]}, {""attribute_name"": ""requested-attributes"", ""attribute_type"": ""keyword"", ""attribute_value"": [""all""]}], ""group_type"": ""Operation-Attributes-Tag""}], ""operation"": ""Get-Printer-Attributes"", ""request_id"": ""00000001"", ""version"": ""2.1""}",0,,,,0,US,AS8075 Microsoft Corporation,0
220.54.102.33,ipphoney.connect,,/,62148,631,8c50dc6a0fb8,GET,"Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com",172.23.0.2,,4,"Criminal IP, Certego, CINS Army, IPsum",malicious,,-1,GB,AS396982 Google LLC,0
68.185.136.229,ipphoney.get-printer-attributes,Get-Printer-Attributes,/ipp,54292,631,8c50dc6a0fb8,POST,Mozilla/5.0 zgrab/0.x,172.23.0.2,"{""groups"": [{""attributes"": [{""attribute_name"": ""attributes-charset"", ""attribute_type"": ""charset"", ""attribute_value"": [""utf-8""]}, {""attribute_name"": ""attributes-natural-language"", ""attribute_type"": ""language"", ""attribute_value"": [""en-us""]}, {""attribute_name"": ""printer-uri"", ""attribute_type"": ""uri"", ""attribute_value"": [""ipp://3.15.22.167:631/ipp""]}, {""attribute_name"": ""requested-attributes"", ""attribute_type"": ""keyword"", ""attribute_value"": [""all""]}], ""group_type"": ""Operation-Attributes-Tag""}], ""operation"": ""Get-Printer-Attributes"", ""request_id"": ""00000001"", ""version"": ""2.1""}",11,"Criminal IP, alphaMountain.ai, BitDefender, Cyble, CyRadar, Forcepoint ThreatSeeker, G-Data, IPsum, Lionic, SOCRadar, Xcitium Verdict Cloud","malicious, phishing, malware",,-20,US,AS6939 Hurricane Electric LLC,0
240.122.17.242,ipphoney.connect,,/,34886,631,fb5fd3555b80,GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/126.0.0.0 Safari/537.36,172.29.0.2,,0,,,,0,US,"AS16509 Amazon.com, Inc.",0
240.122.17.242,ipphoney.connect,,/,34890,631,fb5fd3555b80,GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/126.0.0.0 Safari/537.36,172.29.0.2,,0,,,,0,US,"AS16509 Amazon.com, Inc.",0
240.122.17.242,ipphoney.get-printer-attributes,Get-Printer-Attributes,/ipp,49526,631,fb5fd3555b80,POST,Mozilla/5.0 zgrab/0.x,172.29.0.2,"{""groups"": [{""attributes"": [{""attribute_name"": ""attributes-charset"", ""attribute_type"": ""charset"", ""attribute_value"": [""utf-8""]}, {""attribute_name"": ""attributes-natural-language"", ""attribute_type"": ""language"", ""attribute_value"": [""en-us""]}, {""attribute_name"": ""printer-uri"", ""attribute_type"": ""uri"", ""attribute_value"": [""ipp://3.15.22.167:631/ipp""]}, {""attribute_name"": ""requested-attributes"", ""attribute_type"": ""keyword"", ""attribute_value"": [""all""]}], ""group_type"": ""Operation-Attributes-Tag""}], ""operation"": ""Get-Printer-Attributes"", ""request_id"": ""00000001"", ""version"": ""2.1""}",0,,,,0,US,"AS16509 Amazon.com, Inc.",0
69.244.66.167,ipphoney.connect,,/,55763,631,58fef5306606,GET,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.117 Safari/537.36",172.18.0.2,,12,"ADMINUSLabs, Criminal IP, BitDefender, Certego, CINS Army, CRDF, CyRadar, Fortinet, G-Data, Guardpot, IPsum, SOCRadar","malicious, phishing, malware",,-2,NL,AS21859 Zenlayer Inc,0
220.54.103.175,ipphoney.connect,,/,61600,631,58fef5306606,GET,"Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com",172.18.0.2,,5,"ADMINUSLabs, Criminal IP, Certego, CINS Army, CyRadar",malicious,,-1,GB,AS396982 Google LLC,0
234.134.60.109,ipphoney.get-printer-attributes,Get-Printer-Attributes,/ipp,41882,631,58fef5306606,POST,Mozilla/5.0 zgrab/0.x,172.18.0.2,"{""groups"": [{""attributes"": [{""attribute_name"": ""attributes-charset"", ""attribute_type"": ""charset"", ""attribute_value"": [""utf-8""]}, {""attribute_name"": ""attributes-natural-language"", ""attribute_type"": ""language"", ""attribute_value"": [""en-us""]}, {""attribute_name"": ""printer-uri"", ""attribute_type"": ""uri"", ""attribute_value"": [""ipp://3.15.22.167:631/ipp""]}, {""attribute_name"": ""requested-attributes"", ""attribute_type"": ""keyword"", ""attribute_value"": [""all""]}], ""group_type"": ""Operation-Attributes-Tag""}], ""operation"": ""Get-Printer-Attributes"", ""request_id"": ""00000001"", ""version"": ""2.1""}",4,"Criminal IP, CINS Army, CyRadar, Fortinet","malicious, malware",,0,US,AS8075 Microsoft Corporation,0
152.60.107.158,ipphoney.connect,,/,56617,631,20b5fc562799,GET,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:130.0) Gecko/20100101 Firefox/130.0,172.21.0.2,,11,"ADMINUSLabs, Criminal IP, alphaMountain.ai, CINS Army, CyRadar, Forcepoint ThreatSeeker, Fortinet, Guardpot, IPsum, Lionic, SOCRadar","malicious, malware",,0,FR,AS213412 ONYPHE SAS,0
107.247.122.204,ipphoney.connect,,/favicon.ico,41873,631,20b5fc562799,GET,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:130.0) Gecko/20100101 Firefox/130.0,172.21.0.2,,6,"ADMINUSLabs, BitDefender, CyRadar, G-Data, Guardpot, SOCRadar","malicious, phishing, malware",,0,FR,AS16276 OVH SAS,0
132.202.251.150,ipphoney.get-printer-attributes,Get-Printer-Attributes,/ipp,50212,631,20b5fc562799,POST,Mozilla/5.0 zgrab/0.x,172.21.0.2,"{""groups"": [{""attributes"": [{""attribute_name"": ""attributes-charset"", ""attribute_type"": ""charset"", ""attribute_value"": [""utf-8""]}, {""attribute_name"": ""attributes-natural-language"", ""attribute_type"": ""language"", ""attribute_value"": [""en-us""]}, {""attribute_name"": ""printer-uri"", ""attribute_type"": ""uri"", ""attribute_value"": [""ipp://3.15.22.167:631/ipp""]}, {""attribute_name"": ""requested-attributes"", ""attribute_type"": ""keyword"", ""attribute_value"": [""all""]}], ""group_type"": ""Operation-Attributes-Tag""}], ""operation"": ""Get-Printer-Attributes"", ""request_id"": ""00000001"", ""version"": ""2.1""}",6,"Criminal IP, CINS Army, CyRadar, Fortinet, IPsum, SOCRadar","malicious, malware",,-3,US,AS6939 Hurricane Electric LLC,0
234.68.228.115,ipphoney.get-printer-attributes,Get-Printer-Attributes,/ipp,40252,631,20b5fc562799,POST,Mozilla/5.0 zgrab/0.x,172.21.0.2,"{""groups"": [{""attributes"": [{""attribute_name"": ""attributes-charset"", ""attribute_type"": ""charset"", ""attribute_value"": [""utf-8""]}, {""attribute_name"": ""attributes-natural-language"", ""attribute_type"": ""language"", ""attribute_value"": [""en-us""]}, {""attribute_name"": ""printer-uri"", ""attribute_type"": ""uri"", ""attribute_value"": [""ipp://3.15.22.167:631/ipp""]}, {""attribute_name"": ""requested-attributes"", ""attribute_type"": ""keyword"", ""attribute_value"": [""all""]}], ""group_type"": ""Operation-Attributes-Tag""}], ""operation"": ""Get-Printer-Attributes"", ""request_id"": ""00000001"", ""version"": ""2.1""}",0,,,,0,US,AS8075 Microsoft Corporation,0
132.202.251.59,ipphoney.get-printer-attributes,Get-Printer-Attributes,/ipp,57030,631,fe4130a3778b,POST,Mozilla/5.0 zgrab/0.x,192.168.32.2,"{""groups"": [{""attributes"": [{""attribute_name"": ""attributes-charset"", ""attribute_type"": ""charset"", ""attribute_value"": [""utf-8""]}, {""attribute_name"": ""attributes-natural-language"", ""attribute_type"": ""language"", ""attribute_value"": [""en-us""]}, {""attribute_name"": ""printer-uri"", ""attribute_type"": ""uri"", ""attribute_value"": [""ipp://3.15.22.167:631/ipp""]}, {""attribute_name"": ""requested-attributes"", ""attribute_type"": ""keyword"", ""attribute_value"": [""all""]}], ""group_type"": ""Operation-Attributes-Tag""}], ""operation"": ""Get-Printer-Attributes"", ""request_id"": ""00000001"", ""version"": ""2.1""}",11,"ADMINUSLabs, BitDefender, CRDF, Cyble, CyRadar, Fortinet, G-Data, Guardpot, IPsum, Lionic, SOCRadar","malicious, phishing, malware",,-4,US,AS6939 Hurricane Electric LLC,0
108.90.122.45,ipphoney.connect,,/,64688,631,fe4130a3778b,GET,"Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com",192.168.32.2,,9,"ADMINUSLabs, Criminal IP, BitDefender, CINS Army, CyRadar, G-Data, IPsum, Lionic, SOCRadar","malicious, phishing, malware",,-2,FI,AS396982 Google LLC,0
245.55.127.196,ipphoney.get-printer-attributes,Get-Printer-Attributes,/ipp,43998,631,fe4130a3778b,POST,Mozilla/5.0 zgrab/0.x,192.168.32.2,"{""groups"": [{""attributes"": [{""attribute_name"": ""attributes-charset"", ""attribute_type"": ""charset"", ""attribute_value"": [""utf-8""]}, {""attribute_name"": ""attributes-natural-language"", ""attribute_type"": ""language"", ""attribute_value"": [""en-us""]}, {""attribute_name"": ""printer-uri"", ""attribute_type"": ""uri"", ""attribute_value"": [""ipp://3.15.22.167:631/ipp""]}, {""attribute_name"": ""requested-attributes"", ""attribute_type"": ""keyword"", ""attribute_value"": [""all""]}], ""group_type"": ""Operation-Attributes-Tag""}], ""operation"": ""Get-Printer-Attributes"", ""request_id"": ""00000001"", ""version"": ""2.1""}",0,,,,-1,US,AS8075 Microsoft Corporation,0
108.90.123.50,ipphoney.connect,,/,57978,631,f9ff90647919,GET,"Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com",172.22.0.2,,8,"ADMINUSLabs, Criminal IP, BitDefender, Certego, CINS Army, CyRadar, G-Data, SOCRadar","malicious, phishing, malware",,-54,US,AS396982 Google LLC,1
133.94.237.80,ipphoney.get-printer-attributes,Get-Printer-Attributes,/ipp,44934,631,f9ff90647919,POST,Mozilla/5.0 zgrab/0.x,172.22.0.2,"{""groups"": [{""attributes"": [{""attribute_name"": ""attributes-charset"", ""attribute_type"": ""charset"", ""attribute_value"": [""utf-8""]}, {""attribute_name"": ""attributes-natural-language"", ""attribute_type"": ""language"", ""attribute_value"": [""en-us""]}, {""attribute_name"": ""printer-uri"", ""attribute_type"": ""uri"", ""attribute_value"": [""ipp://3.15.22.167:631/ipp""]}, {""attribute_name"": ""requested-attributes"", ""attribute_type"": ""keyword"", ""attribute_value"": [""all""]}], ""group_type"": ""Operation-Attributes-Tag""}], ""operation"": ""Get-Printer-Attributes"", ""request_id"": ""00000001"", ""version"": ""2.1""}",11,"ADMINUSLabs, Criminal IP, BitDefender, CRDF, Cyble, CyRadar, Fortinet, G-Data, Guardpot, Lionic, SOCRadar","malicious, phishing, malware",,-57,US,AS6939 Hurricane Electric LLC,1
220.54.103.53,ipphoney.connect,,/,65360,631,f9ff90647919,GET,"Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com",172.22.0.2,,7,"ADMINUSLabs, Criminal IP, BitDefender, CINS Army, CyRadar, G-Data, IPsum","malicious, phishing",,-1,GB,AS396982 Google LLC,0
234.147.72.170,ipphoney.get-printer-attributes,Get-Printer-Attributes,/ipp/print,58354,631,f9ff90647919,POST,PythonIPP/0.0.0,172.22.0.2,"{""groups"": [{""attributes"": [{""attribute_name"": ""attributes-charset"", ""attribute_type"": ""charset"", ""attribute_value"": [""utf-8""]}, {""attribute_name"": ""attributes-natural-language"", ""attribute_type"": ""language"", ""attribute_value"": [""en-US""]}, {""attribute_name"": ""printer-uri"", ""attribute_type"": ""uri"", ""attribute_value"": [""ipp://3.15.22.167:631/ipp/print""]}, {""attribute_name"": ""requesting-user-name"", ""attribute_type"": ""nameWithoutLanguage"", ""attribute_value"": [""PythonIPP""]}, {""attribute_name"": ""requested-attributes"", ""attribute_type"": ""keyword"", ""attribute_value"": [""printer-device-id"", ""printer-name"", ""printer-type"", ""printer-location"", ""printer-info"", ""printer-make-and-model"", ""printer-state"", ""printer-state-message"", ""printer-state-reason"", ""printer-supply"", ""printer-up-time"", ""printer-uri-supported"", ""device-uri"", ""printer-is-shared"", ""printer-more-info"", ""printer-firmware-string-version"", ""marker-colors"", ""marker-high-levels"", ""marker-levels"", ""marker-low-levels"", ""marker-names"", ""marker-types""]}], ""group_type"": ""Operation-Attributes-Tag""}], ""operation"": ""Get-Printer-Attributes"", ""request_id"": ""0000F8AB"", ""version"": ""2.0""}",1,Criminal IP,malicious,,-1,US,AS8075 Microsoft Corporation,0
108.90.123.30,ipphoney.connect,,/,57664,631,4a108f9041c2,GET,"Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com",172.18.0.2,,5,"ADMINUSLabs, Criminal IP, CINS Army, CyRadar, SOCRadar","malicious, malware",,-3,US,AS396982 Google LLC,0
250.219.11.46,ipphoney.connect,,/,41382,631,4a108f9041c2,GET,curl/7.64.1,172.18.0.2,,3,"CINS Army, GreyNoise, SOCRadar","malicious, malware",,-1,SG,"AS45102 Alibaba (US) Technology Co., Ltd.",0
113.216.174.111,ipphoney.get-printer-attributes,Get-Printer-Attributes,/ipp,33450,631,1d979ccba575,POST,Mozilla/5.0 zgrab/0.x,172.21.0.2,"{""groups"": [{""attributes"": [{""attribute_name"": ""attributes-charset"", ""attribute_type"": ""charset"", ""attribute_value"": [""utf-8""]}, {""attribute_name"": ""attributes-natural-language"", ""attribute_type"": ""language"", ""attribute_value"": [""en-us""]}, {""attribute_name"": ""printer-uri"", ""attribute_type"": ""uri"", ""attribute_value"": [""ipp://3.15.22.167:631/ipp""]}, {""attribute_name"": ""requested-attributes"", ""attribute_type"": ""keyword"", ""attribute_value"": [""all""]}], ""group_type"": ""Operation-Attributes-Tag""}], ""operation"": ""Get-Printer-Attributes"", ""request_id"": ""00000001"", ""version"": ""2.1""}",1,SOCRadar,malware,,0,US,"AS14061 DigitalOcean, LLC",0
91.72.217.60,ipphoney.connect,,/,35802,631,1d979ccba575,GET,,172.21.0.2,,1,SOCRadar,malware,,0,US,"AS14061 DigitalOcean, LLC",0
18.196.199.93,ipphoney.connect,,/,60125,631,1d979ccba575,GET,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:130.0) Gecko/20100101 Firefox/130.0,172.21.0.2,,5,"ADMINUSLabs, BitDefender, CyRadar, G-Data, SOCRadar","malicious, phishing, malware",,-1,FR,AS16276 OVH SAS,0
152.60.107.159,ipphoney.connect,,/favicon.ico,58745,631,1d979ccba575,GET,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:130.0) Gecko/20100101 Firefox/130.0,172.21.0.2,,6,"Criminal IP, Certego, CyRadar, Forcepoint ThreatSeeker, IPsum, SOCRadar","malicious, malware",,0,FR,AS213412 ONYPHE SAS,0
89.36.27.188,ipphoney.connect,,/,62178,631,1d979ccba575,GET,"Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com",172.21.0.2,,3,"Criminal IP, CINS Army, CyRadar",malicious,,-4,US,AS396982 Google LLC,0
202.25.101.254,ipphoney.get-printer-attributes,Get-Printer-Attributes,/ipp,45228,631,5b182ee2eafc,POST,Mozilla/5.0 zgrab/0.x,192.168.112.2,"{""groups"": [{""attributes"": [{""attribute_name"": ""attributes-charset"", ""attribute_type"": ""charset"", ""attribute_value"": [""utf-8""]}, {""attribute_name"": ""attributes-natural-language"", ""attribute_type"": ""language"", ""attribute_value"": [""en-us""]}, {""attribute_name"": ""printer-uri"", ""attribute_type"": ""uri"", ""attribute_value"": [""ipp://3.15.22.167:631/ipp""]}, {""attribute_name"": ""requested-attributes"", ""attribute_type"": ""keyword"", ""attribute_value"": [""all""]}], ""group_type"": ""Operation-Attributes-Tag""}], ""operation"": ""Get-Printer-Attributes"", ""request_id"": ""00000001"", ""version"": ""2.1""}",0,,,,0,US,AS8075 Microsoft Corporation,0
234.147.72.170,ipphoney.get-printer-attributes,Get-Printer-Attributes,/ipp/print,55918,631,5b182ee2eafc,POST,PythonIPP/0.0.0,192.168.112.2,"{""groups"": [{""attributes"": [{""attribute_name"": ""attributes-charset"", ""attribute_type"": ""charset"", ""attribute_value"": [""utf-8""]}, {""attribute_name"": ""attributes-natural-language"", ""attribute_type"": ""language"", ""attribute_value"": [""en-US""]}, {""attribute_name"": ""printer-uri"", ""attribute_type"": ""uri"", ""attribute_value"": [""ipp://3.15.22.167:631/ipp/print""]}, {""attribute_name"": ""requesting-user-name"", ""attribute_type"": ""nameWithoutLanguage"", ""attribute_value"": [""PythonIPP""]}, {""attribute_name"": ""requested-attributes"", ""attribute_type"": ""keyword"", ""attribute_value"": [""printer-device-id"", ""printer-name"", ""printer-type"", ""printer-location"", ""printer-info"", ""printer-make-and-model"", ""printer-state"", ""printer-state-message"", ""printer-state-reason"", ""printer-supply"", ""printer-up-time"", ""printer-uri-supported"", ""device-uri"", ""printer-is-shared"", ""printer-more-info"", ""printer-firmware-string-version"", ""marker-colors"", ""marker-high-levels"", ""marker-levels"", ""marker-low-levels"", ""marker-names"", ""marker-types""]}], ""group_type"": ""Operation-Attributes-Tag""}], ""operation"": ""Get-Printer-Attributes"", ""request_id"": ""000085C0"", ""version"": ""2.0""}",1,Criminal IP,malicious,,-1,US,AS8075 Microsoft Corporation,0
132.202.226.122,ipphoney.get-printer-attributes,Get-Printer-Attributes,/ipp,2804,631,5b182ee2eafc,POST,Mozilla/5.0 zgrab/0.x,192.168.112.2,"{""groups"": [{""attributes"": [{""attribute_name"": ""attributes-charset"", ""attribute_type"": ""charset"", ""attribute_value"": [""utf-8""]}, {""attribute_name"": ""attributes-natural-language"", ""attribute_type"": ""language"", ""attribute_value"": [""en-us""]}, {""attribute_name"": ""printer-uri"", ""attribute_type"": ""uri"", ""attribute_value"": [""ipp://3.15.22.167:631/ipp""]}, {""attribute_name"": ""requested-attributes"", ""attribute_type"": ""keyword"", ""attribute_value"": [""all""]}], ""group_type"": ""Operation-Attributes-Tag""}], ""operation"": ""Get-Printer-Attributes"", ""request_id"": ""00000001"", ""version"": ""2.1""}",13,"Criminal IP, alphaMountain.ai, BitDefender, CRDF, Cyble, CyRadar, Fortinet, G-Data, IPsum, Lionic, SOCRadar, Sophos, VIPRE","malicious, phishing, malware",,34,US,AS6939 Hurricane Electric LLC,0
89.36.25.180,ipphoney.connect,,/,64396,631,5b182ee2eafc,GET,"Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com",192.168.112.2,,5,"Criminal IP, Certego, CINS Army, CyRadar, IPsum",malicious,,-2,US,AS396982 Google LLC,0
234.34.135.32,ipphoney.get-printer-attributes,Get-Printer-Attributes,/ipp,52188,631,824848b125db,POST,Mozilla/5.0 zgrab/0.x,172.31.0.2,"{""groups"": [{""attributes"": [{""attribute_name"": ""attributes-charset"", ""attribute_type"": ""charset"", ""attribute_value"": [""utf-8""]}, {""attribute_name"": ""attributes-natural-language"", ""attribute_type"": ""language"", ""attribute_value"": [""en-us""]}, {""attribute_name"": ""printer-uri"", ""attribute_type"": ""uri"", ""attribute_value"": [""ipp://3.15.22.167:631/ipp""]}, {""attribute_name"": ""requested-attributes"", ""attribute_type"": ""keyword"", ""attribute_value"": [""all""]}], ""group_type"": ""Operation-Attributes-Tag""}], ""operation"": ""Get-Printer-Attributes"", ""request_id"": ""00000001"", ""version"": ""2.1""}",1,Guardpot,malicious,,0,US,AS8075 Microsoft Corporation,0
